mavpackettype,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,_t,t
RCOU,42264754,1502,1504,1496,1501,0,0,0,0,0,0,0,0,0,0,1768451551.2201202,40.519619
RCOU,42304738,1503,1503,1496,1501,0,0,0,0,0,0,0,0,0,0,1768451551.2601042,40.559603
RCOU,42344722,1502,1503,1499,1501,0,0,0,0,0,0,0,0,0,0,1768451551.3000882,40.599587
RCOU,42384706,1503,1504,1499,1501,0,0,0,0,0,0,0,0,0,0,1768451551.3400722,40.639571
RCOU,42424690,1502,1504,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451551.3800561,40.679555
RCOU,42464674,1504,1504,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451551.4200401,40.719539
RCOU,42504658,1505,1504,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451551.460024,40.759523
RCOU,42544642,1502,1504,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451551.500008,40.799507
RCOU,42584626,1503,1504,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451551.539992,40.839491
RCOU,42624610,1503,1505,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451551.579976,40.879475
RCOU,42664594,1503,1505,1497,1501,0,0,0,0,0,0,0,0,0,0,1768451551.61996,40.919459
RCOU,42704578,1504,1505,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451551.659944,40.959443
RCOU,42744562,1504,1504,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451551.699928,40.999427
RCOU,42784546,1505,1503,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451551.739912,41.039411
RCOU,42824530,1502,1504,1499,1501,0,0,0,0,0,0,0,0,0,0,1768451551.779896,41.079395
RCOU,42864514,1503,1504,1499,1501,0,0,0,0,0,0,0,0,0,0,1768451551.8198802,41.119379
RCOU,42904498,1504,1503,1499,1502,0,0,0,0,0,0,0,0,0,0,1768451551.8598642,41.159363
RCOU,42944482,1503,1503,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451551.8998482,41.199347
RCOU,42984466,1503,1503,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451551.9398322,41.239331
RCOU,43024450,1504,1504,1500,1502,0,0,0,0,0,0,0,0,0,0,1768451551.9798162,41.279315
RCOU,43064434,1504,1503,1500,1502,0,0,0,0,0,0,0,0,0,0,1768451552.0198002,41.319299
RCOU,43104418,1503,1503,1500,1501,0,0,0,0,0,0,0,0,0,0,1768451552.0597842,41.359283
RCOU,43144402,1504,1504,1502,1501,0,0,0,0,0,0,0,0,0,0,1768451552.0997682,41.399267
RCOU,43184386,1504,1503,1502,1502,0,0,0,0,0,0,0,0,0,0,1768451552.1397521,41.439251
RCOU,43224370,1503,1503,1502,1501,0,0,0,0,0,0,0,0,0,0,1768451552.1797361,41.479235
RCOU,43264354,1504,1504,1502,1502,0,0,0,0,0,0,0,0,0,0,1768451552.2197201,41.519219
RCOU,43304338,1503,1504,1502,1501,0,0,0,0,0,0,0,0,0,0,1768451552.259704,41.559203
RCOU,43344322,1503,1504,1502,1501,0,0,0,0,0,0,0,0,0,0,1768451552.299688,41.599187
RCOU,43385139,1503,1504,1502,1501,0,0,0,0,0,0,0,0,0,0,1768451552.3405051,41.640004
RCOU,43425123,1504,1504,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451552.380489,41.679988
RCOU,43465107,1503,1503,1505,1501,0,0,0,0,0,0,0,0,0,0,1768451552.420473,41.719972
RCOU,43505091,1503,1502,1505,1501,0,0,0,0,0,0,0,0,0,0,1768451552.460457,41.759956
RCOU,43545075,1502,1502,1505,1501,0,0,0,0,0,0,0,0,0,0,1768451552.500441,41.79994
RCOU,43585059,1503,1501,1505,1501,0,0,0,0,0,0,0,0,0,0,1768451552.540425,41.839924
RCOU,43625043,1502,1501,1506,1501,0,0,0,0,0,0,0,0,0,0,1768451552.580409,41.879908
RCOU,43665027,1502,1501,1506,1501,0,0,0,0,0,0,0,0,0,0,1768451552.620393,41.919892
RCOU,43705011,1502,1502,1506,1501,0,0,0,0,0,0,0,0,0,0,1768451552.660377,41.959876
RCOU,43744995,1502,1502,1507,1501,0,0,0,0,0,0,0,0,0,0,1768451552.7003613,41.99986
RCOU,43784979,1504,1501,1507,1501,0,0,0,0,0,0,0,0,0,0,1768451552.7403452,42.039844
RCOU,43824963,1504,1502,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451552.7803292,42.079828
RCOU,43864947,1503,1502,1508,1501,0,0,0,0,0,0,0,0,0,0,1768451552.8203132,42.119812
RCOU,43904931,1502,1502,1508,1501,0,0,0,0,0,0,0,0,0,0,1768451552.8602972,42.159796
RCOU,43944915,1503,1503,1507,1501,0,0,0,0,0,0,0,0,0,0,1768451552.9002812,42.19978
RCOU,43984899,1505,1503,1507,1502,0,0,0,0,0,0,0,0,0,0,1768451552.9402652,42.239764
RCOU,44024883,1505,1505,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451552.9802492,42.279748
RCOU,44064867,1505,1505,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451553.0202332,42.319732
RCOU,44104851,1505,1505,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451553.0602171,42.359716
RCOU,44144835,1506,1505,1507,1503,0,0,0,0,0,0,0,0,0,0,1768451553.1002011,42.3997
RCOU,44184819,1506,1505,1507,1503,0,0,0,0,0,0,0,0,0,0,1768451553.140185,42.439684
RCOU,44224803,1505,1506,1507,1502,0,0,0,0,0,0,0,0,0,0,1768451553.180169,42.479668
RCOU,44264787,1506,1505,1507,1503,0,0,0,0,0,0,0,0,0,0,1768451553.220153,42.519652
RCOU,44304771,1504,1504,1507,1502,0,0,0,0,0,0,0,0,0,0,1768451553.260137,42.559636
RCOU,44344755,1505,1504,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451553.300121,42.59962
RCOU,44384739,1504,1503,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451553.340105,42.639604
RCOU,44424723,1504,1502,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451553.380089,42.679588
RCOU,44464707,1504,1500,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451553.420073,42.719572
RCOU,44504691,1505,1500,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451553.460057,42.759556
RCOU,44544675,1503,1500,1509,1501,0,0,0,0,0,0,0,0,0,0,1768451553.5000412,42.79954
RCOU,44584659,1503,1500,1509,1501,0,0,0,0,0,0,0,0,0,0,1768451553.5400252,42.839524
RCOU,44624643,1502,1499,1507,1501,0,0,0,0,0,0,0,0,0,0,1768451553.5800092,42.879508
RCOU,44664627,1502,1499,1507,1501,0,0,0,0,0,0,0,0,0,0,1768451553.6199932,42.919492
RCOU,44704611,1501,1499,1507,1500,0,0,0,0,0,0,0,0,0,0,1768451553.6599772,42.959476
RCOU,44744595,1502,1499,1507,1500,0,0,0,0,0,0,0,0,0,0,1768451553.6999612,42.99946
RCOU,44784579,1501,1499,1507,1500,0,0,0,0,0,0,0,0,0,0,1768451553.7399452,43.039444
RCOU,44824563,1502,1499,1505,1501,0,0,0,0,0,0,0,0,0,0,1768451553.7799292,43.079428
RCOU,44864547,1503,1499,1505,1501,0,0,0,0,0,0,0,0,0,0,1768451553.8199131,43.119412
RCOU,44904531,1502,1498,1505,1501,0,0,0,0,0,0,0,0,0,0,1768451553.8598971,43.159396
RCOU,44944515,1503,1498,1505,1501,0,0,0,0,0,0,0,0,0,0,1768451553.8998811,43.19938
RCOU,44984499,1505,1499,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451553.939865,43.239364
RCOU,45024483,1504,1498,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451553.979849,43.279348
RCOU,45064467,1504,1498,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451554.019833,43.319332
RCOU,45104451,1505,1498,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451554.059817,43.359316
RCOU,45144435,1507,1498,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451554.099801,43.3993
RCOU,45184419,1506,1499,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451554.139785,43.439284
RCOU,45224403,1507,1499,1502,1503,0,0,0,0,0,0,0,0,0,0,1768451554.179769,43.479268
RCOU,45264387,1507,1499,1502,1503,0,0,0,0,0,0,0,0,0,0,1768451554.219753,43.519252
RCOU,45304371,1507,1498,1502,1503,0,0,0,0,0,0,0,0,0,0,1768451554.2597373,43.559236
RCOU,45344355,1508,1499,1500,1504,0,0,0,0,0,0,0,0,0,0,1768451554.2997212,43.59922
RCOU,45384339,1508,1500,1500,1504,0,0,0,0,0,0,0,0,0,0,1768451554.3397052,43.639204
RCOU,45424323,1506,1500,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451554.3796892,43.679188
RCOU,45465140,1506,1501,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451554.4205062,43.720005
RCOU,45505124,1507,1501,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451554.4604902,43.759989
RCOU,45545108,1506,1502,1502,1503,0,0,0,0,0,0,0,0,0,0,1768451554.5004742,43.799973
RCOU,45585092,1505,1503,1502,1502,0,0,0,0,0,0,0,0,0,0,1768451554.5404582,43.839957
RCOU,45625076,1507,1504,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451554.5804422,43.879941
RCOU,45665060,1506,1504,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451554.6204262,43.919925
RCOU,45705044,1506,1505,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451554.6604102,43.959909
RCOU,45745028,1505,1506,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451554.7003942,43.999893
RCOU,45785012,1504,1507,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451554.7403781,44.039877
RCOU,45824996,1505,1507,1506,1502,0,0,0,0,0,0,0,0,0,0,1768451554.7803621,44.079861
RCOU,45864980,1506,1507,1506,1503,0,0,0,0,0,0,0,0,0,0,1768451554.820346,44.119845
RCOU,45904964,1506,1507,1506,1503,0,0,0,0,0,0,0,0,0,0,1768451554.86033,44.159829
RCOU,45944948,1506,1507,1506,1503,0,0,0,0,0,0,0,0,0,0,1768451554.900314,44.199813
RCOU,45984932,1504,1506,1506,1502,0,0,0,0,0,0,0,0,0,0,1768451554.940298,44.239797
RCOU,46024916,1505,1505,1507,1502,0,0,0,0,0,0,0,0,0,0,1768451554.980282,44.279781
RCOU,46064900,1504,1505,1507,1502,0,0,0,0,0,0,0,0,0,0,1768451555.020266,44.319765
RCOU,46104884,1505,1504,1507,1502,0,0,0,0,0,0,0,0,0,0,1768451555.06025,44.359749
RCOU,46144868,1505,1503,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451555.100234,44.399733
RCOU,46184852,1504,1502,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451555.140218,44.439717
RCOU,46224836,1506,1501,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451555.1802022,44.479701
RCOU,46264820,1504,1501,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451555.2201862,44.519685
RCOU,46304804,1504,1500,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451555.2601702,44.559669
RCOU,46344788,1504,1500,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451555.3001542,44.599653
RCOU,46384772,1504,1500,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451555.3401382,44.639637
RCOU,46424756,1504,1500,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451555.3801222,44.679621
RCOU,46464740,1504,1500,1509,1501,0,0,0,0,0,0,0,0,0,0,1768451555.4201062,44.719605
RCOU,46504724,1505,1500,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451555.4600902,44.759589
RCOU,46544708,1506,1499,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451555.5000741,44.799573
RCOU,46584692,1506,1500,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451555.5400581,44.839557
RCOU,46624676,1505,1500,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451555.5800421,44.879541
RCOU,46664660,1505,1500,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451555.620026,44.919525
RCOU,46704644,1506,1500,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451555.66001,44.959509
RCOU,46744628,1507,1502,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451555.699994,44.999493
RCOU,46784612,1506,1502,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451555.739978,45.039477
RCOU,46824596,1507,1502,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451555.779962,45.079461
RCOU,46864580,1507,1502,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451555.819946,45.119445
RCOU,46904564,1508,1503,1505,1504,0,0,0,0,0,0,0,0,0,0,1768451555.85993,45.159429
RCOU,46944548,1507,1503,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451555.899914,45.199413
RCOU,46984532,1508,1502,1504,1504,0,0,0,0,0,0,0,0,0,0,1768451555.9398983,45.239397
RCOU,47024516,1507,1503,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451555.9798822,45.279381
RCOU,47064500,1505,1503,1504,1502,0,0,0,0,0,0,0,0,0,0,1768451556.0198662,45.319365
RCOU,47104484,1506,1504,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451556.0598502,45.359349
RCOU,47144468,1506,1502,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451556.0998342,45.399333
RCOU,47184452,1505,1502,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451556.1398182,45.439317
RCOU,47224436,1506,1503,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451556.1798022,45.479301
RCOU,47264420,1505,1503,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451556.2197862,45.519285
RCOU,47304404,1506,1503,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451556.2597702,45.559269
RCOU,47344388,1504,1503,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451556.2997541,45.599253
RCOU,47384372,1504,1503,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451556.3397381,45.639237
RCOU,47424356,1504,1503,1508,1501,0,0,0,0,0,0,0,0,0,0,1768451556.379722,45.679221
RCOU,47464340,1505,1502,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451556.419706,45.719205
RCOU,47504324,1507,1502,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451556.45969,45.759189
RCOU,47545141,1506,1502,1510,1503,0,0,0,0,0,0,0,0,0,0,1768451556.500507,45.800006
RCOU,47585125,1505,1501,1510,1502,0,0,0,0,0,0,0,0,0,0,1768451556.540491,45.83999
RCOU,47625109,1506,1501,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451556.580475,45.879974
RCOU,47665093,1506,1500,1509,1503,0,0,0,0,0,0,0,0,0,0,1768451556.620459,45.919958
RCOU,47705077,1504,1501,1509,1502,0,0,0,0,0,0,0,0,0,0,1768451556.660443,45.959942
RCOU,47745061,1507,1501,1509,1503,0,0,0,0,0,0,0,0,0,0,1768451556.700427,45.999926
RCOU,47785045,1503,1501,1509,1501,0,0,0,0,0,0,0,0,0,0,1768451556.740411,46.03991
RCOU,47825029,1505,1501,1508,1502,0,0,0,0,0,0,0,0,0,0,1768451556.780395,46.079894
RCOU,47865013,1506,1501,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451556.820379,46.119878
RCOU,47904997,1506,1501,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451556.8603632,46.159862
RCOU,47944981,1508,1502,1508,1504,0,0,0,0,0,0,0,0,0,0,1768451556.9003472,46.199846
RCOU,47984965,1506,1503,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451556.9403312,46.23983
RCOU,48024949,1507,1503,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451556.9803152,46.279814
RCOU,48064933,1508,1503,1505,1504,0,0,0,0,0,0,0,0,0,0,1768451557.0202992,46.319798
RCOU,48104917,1507,1503,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451557.0602832,46.359782
RCOU,48144901,1509,1504,1505,1504,0,0,0,0,0,0,0,0,0,0,1768451557.1002672,46.399766
RCOU,48184885,1509,1504,1505,1504,0,0,0,0,0,0,0,0,0,0,1768451557.1402512,46.43975
RCOU,48224869,1508,1504,1505,1504,0,0,0,0,0,0,0,0,0,0,1768451557.1802351,46.479734
RCOU,48264853,1508,1505,1505,1504,0,0,0,0,0,0,0,0,0,0,1768451557.2202191,46.519718
RCOU,48304837,1508,1505,1505,1504,0,0,0,0,0,0,0,0,0,0,1768451557.2602031,46.559702
RCOU,48344821,1508,1504,1506,1504,0,0,0,0,0,0,0,0,0,0,1768451557.300187,46.599686
RCOU,48384805,1508,1504,1506,1504,0,0,0,0,0,0,0,0,0,0,1768451557.340171,46.63967
RCOU,48424789,1506,1503,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451557.380155,46.679654
RCOU,48464773,1505,1504,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451557.420139,46.719638
RCOU,48504757,1506,1504,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451557.460123,46.759622
RCOU,48544741,1507,1504,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451557.500107,46.799606
RCOU,48584725,1507,1503,1508,1503,0,0,0,0,0,0,0,0,0,0,1768451557.540091,46.83959
RCOU,48624709,1506,1503,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451557.580075,46.879574
RCOU,48664693,1506,1503,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451557.6200593,46.919558
RCOU,48704677,1506,1503,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451557.6600432,46.959542
RCOU,48744661,1507,1503,1506,1503,0,0,0,0,0,0,0,0,0,0,1768451557.7000272,46.999526
RCOU,48784645,1505,1503,1506,1502,0,0,0,0,0,0,0,0,0,0,1768451557.7400112,47.03951
RCOU,48824629,1505,1502,1507,1502,0,0,0,0,0,0,0,0,0,0,1768451557.7799952,47.079494
RCOU,48864613,1504,1501,1507,1502,0,0,0,0,0,0,0,0,0,0,1768451557.8199792,47.119478
RCOU,48904597,1506,1502,1507,1503,0,0,0,0,0,0,0,0,0,0,1768451557.8599632,47.159462
RCOU,48944581,1505,1501,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451557.8999472,47.199446
RCOU,48984565,1504,1501,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451557.9399312,47.23943
RCOU,49024549,1505,1501,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451557.9799151,47.279414
RCOU,49064533,1504,1501,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451558.0198991,47.319398
RCOU,49104517,1504,1501,1505,1502,0,0,0,0,0,0,0,0,0,0,1768451558.059883,47.359382
RCOU,49144501,1504,1501,1504,1502,0,0,0,0,0,0,0,0,0,0,1768451558.099867,47.399366
RCOU,49184485,1505,1501,1504,1502,0,0,0,0,0,0,0,0,0,0,1768451558.139851,47.43935
RCOU,49224469,1505,1501,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451558.179835,47.479334
RCOU,49264453,1505,1501,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451558.219819,47.519318
RCOU,49304437,1506,1501,1503,1503,0,0,0,0,0,0,0,0,0,0,1768451558.259803,47.559302
RCOU,49344421,1507,1502,1502,1503,0,0,0,0,0,0,0,0,0,0,1768451558.299787,47.599286
RCOU,49384405,1506,1502,1502,1503,0,0,0,0,0,0,0,0,0,0,1768451558.339771,47.63927
RCOU,49424389,1505,1502,1500,1502,0,0,0,0,0,0,0,0,0,0,1768451558.379755,47.679254
RCOU,49464373,1506,1502,1500,1503,0,0,0,0,0,0,0,0,0,0,1768451558.4197392,47.719238
RCOU,49504357,1506,1503,1500,1503,0,0,0,0,0,0,0,0,0,0,1768451558.4597232,47.759222
RCOU,49544341,1506,1502,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451558.4997072,47.799206
RCOU,49584325,1507,1502,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451558.5396912,47.83919
RCOU,49625142,1507,1503,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451558.5805082,47.880007
RCOU,49665126,1507,1504,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451558.6204922,47.919991
RCOU,49705110,1507,1503,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451558.6604762,47.959975
RCOU,49745094,1507,1503,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451558.7004602,47.999959
RCOU,49785078,1507,1504,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451558.7404442,48.039943
RCOU,49825062,1507,1505,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451558.7804282,48.079927
RCOU,49865046,1506,1504,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451558.8204122,48.119911
RCOU,49905030,1506,1504,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451558.8603961,48.159895
RCOU,49945014,1507,1504,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451558.9003801,48.199879
RCOU,49984998,1506,1505,1501,1503,0,0,0,0,0,0,0,0,0,0,1768451558.9403641,48.239863
RCOU,50024982,1505,1505,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451558.980348,48.279847
RCOU,50064966,1505,1505,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451559.020332,48.319831
RCOU,50104950,1505,1505,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451559.060316,48.359815
RCOU,50144934,1506,1505,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451559.1003,48.399799
RCOU,50184918,1506,1506,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451559.140284,48.439783
RCOU,50224902,1506,1505,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451559.180268,48.479767
RCOU,50264886,1507,1505,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451559.220252,48.519751
RCOU,50304870,1507,1505,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451559.260236,48.559735
RCOU,50344854,1507,1504,1506,1503,0,0,0,0,0,0,0,0,0,0,1768451559.3002203,48.599719
RCOU,50384838,1507,1504,1506,1503,0,0,0,0,0,0,0,0,0,0,1768451559.3402042,48.639703
RCOU,50424822,1506,1505,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451559.3801882,48.679687
RCOU,50464806,1507,1505,1505,1503,0,0,0,0,0,0,0,0,0,0,1768451559.4201722,48.719671
RCOU,50504790,1508,1506,1505,1504,0,0,0,0,0,0,0,0,0,0,1768451559.4601562,48.759655
RCOU,50544774,1506,1506,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451559.5001402,48.799639
RCOU,50584758,1507,1506,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451559.5401242,48.839623
RCOU,50624742,1506,1506,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451559.5801082,48.879607
RCOU,50664726,1506,1506,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451559.6200922,48.919591
RCOU,50704710,1507,1506,1504,1503,0,0,0,0,0,0,0,0,0,0,1768451559.6600761,48.959575
RCOU,50744694,1506,1505,1503,1503,0,0,0,0,0,0,0,0,0,0,1768451559.7000601,48.999559
RCOU,50784678,1505,1504,1503,1502,0,0,0,0,0,0,0,0,0,0,1768451559.740044,49.039543
RCOU,50824662,1506,1504,1503,1503,0,0,0,0,0,0,0,0,0,0,1768451559.780028,49.079527
RCOU,50864646,1506,1503,1503,1503,0,0,0,0,0,0,0,0,0,0,1768451559.820012,49.119511
RCOU,50904630,1506,1503,1503,1503,0,0,0,0,0,0,0,0,0,0,1768451559.859996,49.159495
RCOU,50944614,1505,1502,1502,1502,0,0,0,0,0,0,0,0,0,0,1768451559.89998,49.199479
RCOU,50984598,1507,1502,1502,1503,0,0,0,0,0,0,0,0,0,0,1768451559.939964,49.239463
RCOU,51024582,1507,1502,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451559.979948,49.279447
RCOU,51064566,1507,1501,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451560.019932,49.319431
RCOU,51104550,1506,1502,1499,1503,0,0,0,0,0,0,0,0,0,0,1768451560.059916,49.359415
RCOU,51144534,1505,1502,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451560.0999002,49.399399
RCOU,51184518,1505,1501,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451560.1398842,49.439383
RCOU,51224502,1506,1502,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451560.1798682,49.479367
RCOU,51264486,1506,1503,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451560.2198522,49.519351
RCOU,51304470,1505,1504,1498,1502,0,0,0,0,0,0,0,0,0,0,1768451560.2598362,49.559335
RCOU,51344454,1506,1503,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451560.2998202,49.599319
RCOU,51384438,1506,1504,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451560.3398042,49.639303
RCOU,51424422,1507,1503,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451560.3797882,49.679287
RCOU,51464406,1506,1504,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451560.4197721,49.719271
RCOU,51504390,1505,1504,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451560.4597561,49.759255
RCOU,51544374,1506,1503,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451560.4997401,49.799239
RCOU,51584358,1506,1503,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451560.539724,49.839223
RCOU,51624342,1507,1503,1496,1503,0,0,0,0,0,0,0,0,0,0,1768451560.579708,49.879207
RCOU,51664326,1506,1504,1496,1503,0,0,0,0,0,0,0,0,0,0,1768451560.619692,49.919191
RCOU,51704310,1506,1503,1496,1503,0,0,0,0,0,0,0,0,0,0,1768451560.659676,49.959175
RCOU,51745127,1506,1505,1495,1503,0,0,0,0,0,0,0,0,0,0,1768451560.700493,49.999992
RCOU,51785111,1505,1505,1495,1502,0,0,0,0,0,0,0,0,0,0,1768451560.740477,50.039976
RCOU,51825095,1506,1504,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451560.780461,50.07996
RCOU,51865079,1506,1503,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451560.820445,50.119944
RCOU,51905063,1506,1503,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451560.860429,50.159928
RCOU,51945047,1506,1504,1496,1503,0,0,0,0,0,0,0,0,0,0,1768451560.900413,50.199912
RCOU,51985031,1506,1504,1496,1503,0,0,0,0,0,0,0,0,0,0,1768451560.940397,50.239896
RCOU,52025015,1505,1504,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451560.9803813,50.27988
RCOU,52064999,1506,1504,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451561.0203652,50.319864
RCOU,52104983,1505,1504,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451561.0603492,50.359848
RCOU,52144967,1505,1505,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451561.1003332,50.399832
RCOU,52184951,1506,1506,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451561.1403172,50.439816
RCOU,52224935,1506,1506,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451561.1803012,50.4798
RCOU,52264919,1507,1507,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451561.2202852,50.519784
RCOU,52304903,1506,1507,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451561.2602692,50.559768
RCOU,52344887,1506,1507,1497,1503,0,0,0,0,0,0,0,0,0,0,1768451561.3002532,50.599752
RCOU,52384871,1505,1507,1497,1502,0,0,0,0,0,0,0,0,0,0,1768451561.3402371,50.639736
RCOU,52424855,1506,1506,1498,1503,0,0,0,0,0,0,0,0,0,0,1768451561.3802211,50.67972
